Date & Time	Temp 	Press 	Light Intensity 	BMI	Moisture Correction (ppb) 	SNRrms	SNRpp	NH3(PPM)	NH3 SE(PPM)	NH3 FCT(PPM)	NH3 FCT SE(PPM)	CO2(PPM)	CO2 SE(PPM)	CO2 FCT(PPM)	CO2 FCT SE(PPM)	CO(PPM)	CO SE(PPM)	CO FCT(PPM)	CO FCT SE(PPM)	C2H6(PPM)	C2H6 SE(PPM)	C2H6 FCT(PPM)	C2H6 FCT SE(PPM)	HCHO(PPM)	HCHO SE(PPM)	HCHO FCT(PPM)	HCHO FCT SE(PPM)	FACIDD(PPM)	FACIDD SE(PPM)	FACIDD FCT(PPM)	FACIDD FCT SE(PPM)	CH4(PPM)	CH4 SE(PPM)	CH4 FCT(PPM)	CH4 FCT SE(PPM)	C3H8(PPM)	C3H8 SE(PPM)	C3H8 FCT(PPM)	C3H8 FCT SE(PPM)	SO2(PPM)	SO2 SE(PPM)	SO2 FCT(PPM)	SO2 FCT SE(PPM)	H2O(PPM)	H2O SE(PPM)	H2O FCT(PPM)	H2O FCT SE(PPM)	
6/19/2020 00:29:56	0	0	8.7%	7.949E-2 	1583.84408194858	1269.588	357.279	-0.074	2.439	-0.079	2.438	-40.990	2.974	-40.944	2.969	-0.074	0.161	-0.533	0.213	0.459	10.361	0.383	10.379	3.682	4.765	3.565	4.765	0.042	0.355	0.025	0.355	-0.369	0.387	-0.413	0.393	0.031	0.117	-0.091	0.152	-1.159	2.067	-1.444	2.078	-1450.199	10.413	-1450.331	10.410	
6/19/2020 00:30:06	0	0	8.7%	7.949E-2 	1583.84408194858	1271.557	371.116	-0.080	2.438	-0.071	2.444	-40.976	2.972	-40.959	2.966	-0.173	0.155	-0.303	0.231	0.161	10.364	-0.577	10.377	3.675	4.765	3.580	4.771	0.039	0.355	0.022	0.356	-0.319	0.387	-0.063	0.399	0.080	0.112	0.216	0.146	-1.318	2.066	-1.705	2.062	-1450.093	10.411	-1449.694	10.420	
6/19/2020 00:30:17	0	0	8.7%	7.949E-2 	1583.84408194858	1256.765	358.456	-0.027	2.439	-0.010	2.442	-40.979	2.973	-41.053	2.976	-0.307	0.164	-0.325	0.246	-0.233	10.369	-0.785	10.371	3.488	4.766	3.109	4.777	0.034	0.355	0.024	0.357	-0.316	0.391	-0.392	0.414	0.060	0.113	-0.075	0.159	-1.275	2.068	-1.037	2.067	-1450.031	10.414	-1449.586	10.423	
6/19/2020 00:30:27	0	0	8.8%	7.949E-2 	1583.84408194858	1250.196	354.781	-0.010	2.440	0.012	2.442	-40.972	2.970	-40.931	2.972	-0.240	0.174	0.217	0.306	-0.404	10.363	-0.638	10.344	3.387	4.772	3.295	4.782	0.028	0.356	0.059	0.356	-0.257	0.390	-0.147	0.393	-0.008	0.116	-0.080	0.147	-1.503	2.064	-1.825	2.064	-1450.013	10.419	-1450.447	10.430	
6/19/2020 00:30:39	0	0	8.8%	7.949E-2 	1583.84408194858	1265.464	351.075	-0.157	2.440	-0.584	2.439	-40.977	2.974	-40.965	2.983	-0.116	0.179	-0.070	0.222	-0.246	10.357	1.015	10.356	3.378	4.773	3.528	4.769	0.039	0.356	0.066	0.356	-0.204	0.389	-0.238	0.395	-0.069	0.112	-0.334	0.154	-1.485	2.060	-1.374	2.063	-1449.871	10.421	-1449.763	10.416	
6/19/2020 00:30:47	0	0	8.8%	7.949E-2 	1583.84408194858	1237.151	349.357	-0.095	2.439	0.197	2.441	-41.005	2.974	-41.072	2.967	-0.146	0.175	-0.467	0.218	-0.237	10.359	-0.542	10.383	3.382	4.773	3.596	4.769	0.009	0.356	-0.097	0.356	-0.133	0.391	0.230	0.402	-0.166	0.111	-0.175	0.140	-1.387	2.065	-1.311	2.079	-1449.815	10.419	-1449.468	10.412	
6/19/2020 00:31:00	0	0	8.7%	7.949E-2 	1583.84408194858	1226.568	353.359	-0.035	2.439	0.257	2.440	-40.993	2.975	-41.006	2.981	-0.184	0.169	-0.468	0.242	-0.058	10.360	-0.066	10.374	3.548	4.769	3.775	4.762	-0.007	0.355	-0.041	0.355	-0.067	0.388	-0.144	0.400	-0.110	0.108	0.149	0.139	-1.418	2.067	-1.161	2.075	-1449.867	10.417	-1449.789	10.415	
6/19/2020 00:31:11	0	0	8.7%	7.949E-2 	1583.84408194858	1240.508	363.926	0.088	2.439	0.482	2.442	-40.978	2.974	-40.871	2.968	-0.246	0.168	-0.054	0.246	-0.053	10.369	-0.620	10.377	3.682	4.767	3.829	4.774	0.007	0.355	0.115	0.356	-0.073	0.389	-0.142	0.399	-0.077	0.114	0.051	0.168	-1.227	2.066	-1.062	2.057	-1449.637	10.413	-1449.531	10.413	
6/19/2020 00:31:21	0	0	8.8%	7.949E-2 	1583.84408194858	1240.790	381.520	0.360	2.439	0.532	2.442	-41.018	2.974	-41.122	2.982	-0.247	0.173	-0.018	0.230	-0.161	10.373	0.581	10.372	3.691	4.767	3.565	4.770	-0.001	0.355	0.038	0.356	0.023	0.389	0.130	0.394	-0.008	0.113	-0.056	0.147	-1.242	2.064	-1.434	2.055	-1449.871	10.416	-1450.697	10.430	
6/19/2020 00:31:32	0	0	8.7%	7.949E-2 	1583.84408194858	1268.136	382.277	0.311	2.440	0.063	2.445	-41.073	2.978	-41.293	2.980	-0.078	0.180	0.212	0.241	0.043	10.374	0.277	10.390	3.732	4.767	3.760	4.769	0.058	0.355	0.137	0.355	-0.151	0.390	-0.444	0.404	0.046	0.116	0.040	0.152	-1.161	2.056	-0.987	2.047	-1450.250	10.417	-1450.991	10.417	
6/19/2020 00:31:43	0	0	8.7%	7.949E-2 	1583.84408194858	1302.045	392.075	0.348	2.442	0.276	2.445	-41.080	2.974	-41.034	2.968	0.013	0.177	-0.085	0.228	0.100	10.377	0.159	10.384	3.621	4.773	3.331	4.784	0.066	0.356	-0.011	0.357	-0.098	0.389	0.085	0.396	-0.108	0.115	-0.467	0.140	-1.172	2.058	-1.203	2.081	-1450.204	10.421	-1449.606	10.428	
6/19/2020 00:31:53	0	0	8.7%	7.949E-2 	1583.84408194858	1290.270	372.740	0.229	2.441	0.078	2.440	-41.157	2.977	-41.178	2.980	-0.019	0.176	-0.198	0.247	0.547	10.368	1.170	10.343	3.561	4.771	3.588	4.766	0.031	0.355	-0.023	0.356	-0.139	0.390	-0.324	0.399	-0.183	0.112	-0.251	0.144	-1.102	2.052	-0.785	2.037	-1450.381	10.422	-1450.239	10.417	
6/19/2020 00:32:04	0	0	8.7%	7.949E-2 	1583.84408194858	1285.267	378.824	-0.013	2.442	-0.462	2.444	-41.135	2.978	-41.033	2.987	0.027	0.170	0.167	0.233	0.532	10.369	0.519	10.375	3.580	4.773	3.641	4.778	0.025	0.356	0.013	0.356	-0.255	0.391	-0.391	0.393	-0.118	0.112	0.206	0.151	-1.038	2.053	-1.179	2.061	-1450.342	10.424	-1450.540	10.438	
6/19/2020 00:32:13	0	0	8.7%	7.949E-2 	1583.84408194858	1287.127	381.242	-0.074	2.441	-0.203	2.441	-41.068	2.975	-41.025	2.966	-0.078	0.170	-0.163	0.231	0.348	10.358	-0.458	10.346	3.506	4.774	3.463	4.774	-0.004	0.356	0.019	0.356	-0.161	0.389	-0.095	0.402	-0.111	0.111	0.066	0.152	-1.070	2.056	-1.115	2.056	-1450.132	10.422	-1450.152	10.413	
6/19/2020 00:32:26	0	0	8.7%	7.949E-2 	1583.84408194858	1276.426	373.321	-0.138	2.440	-0.008	2.440	-41.056	2.978	-40.986	2.982	-0.146	0.175	-0.353	0.210	0.324	10.353	0.066	10.362	3.501	4.771	3.312	4.772	-0.016	0.355	-0.059	0.356	-0.168	0.387	0.100	0.392	-0.008	0.114	-0.052	0.147	-1.047	2.053	-1.110	2.072	-1450.278	10.421	-1450.190	10.421	
6/19/2020 00:32:36	0	0	8.7%	7.949E-2 	1583.84408194858	1261.685	371.546	-0.182	2.441	-0.109	2.445	-41.051	2.978	-41.162	2.979	-0.082	0.172	0.075	0.237	0.115	10.363	0.333	10.384	3.541	4.774	3.749	4.776	0.001	0.356	0.048	0.356	-0.139	0.387	-0.199	0.402	0.047	0.115	-0.034	0.153	-1.154	2.057	-1.211	2.055	-1450.058	10.425	-1449.360	10.433	
6/19/2020 00:32:47	0	0	8.7%	7.949E-2 	1583.84408194858	1256.821	361.985	-0.002	2.441	0.188	2.444	-41.026	2.972	-40.930	2.963	-0.152	0.163	-0.119	0.215	0.221	10.361	0.941	10.367	3.445	4.773	3.258	4.774	-0.007	0.356	-0.021	0.356	-0.049	0.388	-0.060	0.397	-0.027	0.113	-0.089	0.144	-1.139	2.058	-1.121	2.063	-1449.961	10.419	-1450.152	10.413	
6/19/2020 00:32:58	0	0	8.8%	7.949E-2 	1583.84408194858	1245.602	362.618	0.061	2.441	-0.034	2.445	-41.012	2.974	-40.969	2.974	-0.070	0.165	0.090	0.244	0.411	10.371	0.303	10.385	3.661	4.773	4.328	4.777	-0.016	0.356	-0.016	0.356	-0.066	0.387	-0.143	0.392	-0.110	0.111	-0.266	0.142	-1.078	2.060	-0.870	2.067	-1449.819	10.420	-1449.585	10.420	
6/19/2020 00:33:08	0	0	8.7%	7.949E-2 	1583.84408194858	1249.515	362.244	0.065	2.441	0.113	2.438	-41.002	2.973	-40.948	2.978	-0.015	0.175	-0.116	0.265	0.535	10.370	0.563	10.358	3.854	4.773	4.083	4.769	0.017	0.356	0.071	0.356	-0.128	0.388	-0.156	0.396	-0.143	0.109	-0.185	0.143	-1.109	2.062	-1.236	2.076	-1449.688	10.418	-1449.662	10.410	
6/19/2020 00:33:19	0	0	8.8%	7.949E-2 	1583.84408194858	1275.154	368.349	0.071	2.441	-0.017	2.444	-40.990	2.971	-41.110	2.970	-0.026	0.173	0.050	0.225	0.438	10.374	-0.055	10.401	3.978	4.770	4.246	4.766	-0.006	0.356	-0.040	0.356	-0.141	0.389	-0.268	0.402	-0.093	0.110	0.166	0.147	-1.116	2.064	-1.236	2.061	-1449.653	10.414	-1449.223	10.418	
6/19/2020 00:33:30	0	0	8.7%	7.949E-2 	1583.84408194858	1265.529	370.418	0.062	2.440	0.181	2.442	-40.984	2.973	-40.907	2.971	-0.005	0.181	-0.060	0.244	0.515	10.374	1.250	10.367	4.160	4.768	3.984	4.765	0.028	0.355	0.115	0.355	-0.216	0.388	-0.332	0.392	-0.134	0.112	-0.253	0.156	-1.139	2.065	-1.213	2.068	-1449.721	10.415	-1450.418	10.417	
6/19/2020 00:33:39	0	0	8.7%	7.949E-2 	1583.84408194858	1264.216	359.814	0.141	2.440	0.220	2.441	-40.992	2.972	-41.004	2.969	0.007	0.176	0.140	0.216	0.427	10.363	-0.049	10.342	3.962	4.766	3.536	4.769	0.031	0.355	-0.005	0.356	-0.203	0.388	-0.086	0.396	-0.063	0.108	0.019	0.138	-1.232	2.061	-1.243	2.050	-1449.957	10.415	-1450.531	10.419	
6/19/2020 00:33:51	0	0	8.8%	7.949E-2 	1583.84408194858	1249.530	370.302	0.162	2.440	0.232	2.439	-40.988	2.971	-40.933	2.976	-0.031	0.167	-0.282	0.234	0.476	10.365	0.760	10.364	3.903	4.765	3.847	4.766	-0.006	0.355	-0.076	0.356	-0.182	0.387	-0.061	0.392	-0.058	0.110	-0.164	0.147	-1.151	2.060	-0.910	2.073	-1450.155	10.415	-1450.452	10.412	
6/19/2020 00:34:02	0	0	8.7%	7.949E-2 	1583.84408194858	1237.214	365.907	0.232	2.438	0.164	2.434	-40.939	2.972	-40.914	2.972	-0.144	0.163	-0.391	0.219	0.501	10.353	0.041	10.356	3.844	4.763	4.008	4.759	0.033	0.355	0.113	0.356	-0.233	0.388	-0.444	0.407	-0.100	0.109	-0.001	0.145	-1.049	2.059	-0.829	2.059	-1450.204	10.415	-1449.420	10.416	
6/19/2020 00:34:13	0	0	8.8%	7.949E-2 	1583.84408194858	1240.266	361.314	0.120	2.438	-0.155	2.446	-40.983	2.976	-41.081	2.988	-0.236	0.167	-0.416	0.262	0.193	10.354	0.019	10.370	3.767	4.768	3.676	4.782	-0.008	0.356	-0.050	0.356	-0.179	0.387	-0.159	0.391	-0.016	0.107	0.082	0.146	-1.024	2.059	-1.113	2.066	-1450.024	10.421	-1449.703	10.443	
6/19/2020 00:34:23	0	0	8.8%	7.949E-2 	1583.84408194858	1230.903	363.847	-0.103	2.437	-0.608	2.435	-41.023	2.977	-41.161	2.974	-0.283	0.168	-0.048	0.226	0.257	10.350	0.207	10.326	3.692	4.767	3.239	4.765	0.002	0.355	0.037	0.356	-0.235	0.388	-0.342	0.399	-0.028	0.113	-0.030	0.153	-0.991	2.062	-1.110	2.060	-1449.929	10.418	-1450.149	10.408	
6/19/2020 00:34:34	0	0	8.7%	7.949E-2 	1583.84408194858	1247.683	364.139	-0.230	2.438	-0.265	2.446	-41.067	2.978	-41.113	2.977	-0.130	0.162	0.306	0.220	0.030	10.361	-0.148	10.409	3.573	4.769	3.372	4.775	0.043	0.356	0.088	0.357	-0.326	0.386	-0.403	0.386	0.012	0.108	-0.002	0.141	-1.130	2.060	-1.466	2.067	-1449.914	10.425	-1450.387	10.439	
6/19/2020 00:34:45	0	0	8.7%	7.949E-2 	1583.84408194858	1246.695	351.616	-0.362	2.440	-0.343	2.442	-41.100	2.977	-41.043	2.971	-0.044	0.166	-0.062	0.234	0.138	10.367	0.472	10.377	3.516	4.770	3.778	4.763	0.028	0.356	0.055	0.356	-0.250	0.385	-0.134	0.402	-0.003	0.111	-0.062	0.145	-1.212	2.066	-1.157	2.084	-1450.017	10.424	-1449.833	10.411	
6/19/2020 00:34:56	0	0	8.7%	7.949E-2 	1583.84408194858	1262.473	365.387	-0.356	2.439	-0.162	2.441	-41.070	2.975	-40.961	2.979	0.094	0.160	0.214	0.228	-0.026	10.369	-0.636	10.379	3.305	4.766	2.836	4.768	0.058	0.356	0.071	0.356	-0.231	0.386	-0.038	0.391	-0.036	0.116	-0.051	0.157	-1.302	2.067	-1.477	2.071	-1450.132	10.419	-1450.161	10.425	
6/19/2020 00:35:06	0	0	8.8%	7.949E-2 	1583.84408194858	1278.138	364.409	-0.010	2.440	0.684	2.439	-40.992	2.977	-40.850	2.983	0.030	0.159	-0.306	0.222	0.219	10.380	1.187	10.367	3.405	4.767	3.636	4.766	0.070	0.356	0.086	0.356	-0.252	0.384	-0.376	0.389	-0.143	0.120	-0.457	0.154	-1.253	2.069	-0.911	2.066	-1450.237	10.423	-1450.578	10.423	
6/19/2020 00:35:17	0	0	8.7%	7.949E-2 	1583.84408194858	1287.259	365.717	0.265	2.439	0.818	2.446	-40.966	2.973	-41.009	2.961	-0.087	0.170	-0.157	0.269	0.104	10.368	-0.609	10.366	3.635	4.763	4.293	4.762	0.069	0.355	0.083	0.355	-0.236	0.387	-0.301	0.404	-0.132	0.125	0.044	0.179	-1.139	2.062	-1.014	2.043	-1449.948	10.414	-1449.224	10.403	
6/19/2020 00:35:27	0	0	8.8%	7.949E-2 	1583.84408194858	1289.155	371.462	0.571	2.439	0.856	2.438	-40.968	2.971	-41.052	2.964	-0.205	0.166	-0.518	0.245	0.073	10.365	0.349	10.366	3.707	4.763	4.064	4.760	0.084	0.355	0.116	0.355	-0.316	0.387	-0.468	0.401	-0.058	0.122	0.231	0.146	-1.155	2.055	-1.220	2.054	-1449.711	10.411	-1448.885	10.399	
6/19/2020 00:35:39	0	0	8.8%	7.949E-2 	1583.84408194858	1286.260	385.129	0.567	2.439	-0.120	2.441	-40.993	2.969	-41.059	2.969	-0.302	0.170	-0.191	0.241	0.311	10.364	0.318	10.374	3.941	4.763	3.771	4.767	0.071	0.355	0.018	0.356	-0.302	0.389	-0.006	0.397	-0.091	0.121	-0.183	0.151	-1.052	2.052	-1.062	2.059	-1449.564	10.409	-1449.575	10.415	
6/19/2020 00:35:49	0	0	8.7%	7.949E-2 	1583.84408194858	1294.674	377.396	0.416	2.440	0.086	2.445	-41.035	2.967	-41.020	2.975	-0.304	0.165	-0.293	0.216	0.019	10.365	0.017	10.375	3.946	4.764	3.657	4.773	0.045	0.355	-0.017	0.357	-0.238	0.391	-0.147	0.400	-0.028	0.117	-0.202	0.149	-1.127	2.052	-1.212	2.069	-1449.299	10.409	-1449.515	10.425	
6/19/2020 00:36:00	0	0	8.7%	7.949E-2 	1583.84408194858	1286.810	389.358	0.219	2.440	0.033	2.441	-41.034	2.973	-41.006	2.985	-0.250	0.162	0.039	0.206	0.309	10.369	0.553	10.377	3.697	4.764	3.296	4.760	0.033	0.355	0.033	0.356	-0.175	0.391	-0.084	0.401	-0.093	0.112	-0.220	0.156	-1.105	2.059	-0.928	2.067	-1449.448	10.414	-1449.824	10.422	
6/19/2020 00:36:10	0	0	8.7%	7.949E-2 	1583.84408194858	1274.905	352.373	0.088	2.440	0.254	2.441	-41.060	2.977	-41.154	2.979	-0.160	0.168	-0.170	0.243	0.278	10.371	0.225	10.373	3.506	4.766	3.302	4.770	0.011	0.356	0.028	0.356	0.020	0.390	0.328	0.398	-0.168	0.114	-0.066	0.143	-1.085	2.061	-1.138	2.061	-1449.733	10.420	-1450.028	10.424	
6/19/2020 00:36:21	0	0	8.7%	7.949E-2 	1583.84408194858	1286.069	359.246	0.049	2.441	-0.151	2.444	-41.032	2.978	-40.949	2.974	-0.149	0.166	-0.144	0.234	0.207	10.378	0.034	10.402	3.479	4.766	3.661	4.766	-0.003	0.356	-0.041	0.356	0.024	0.390	-0.005	0.403	-0.129	0.111	-0.030	0.140	-1.086	2.065	-1.067	2.076	-1449.746	10.423	-1449.627	10.424	
6/19/2020 00:36:32	0	0	8.8%	7.949E-2 	1583.84408194858	1289.422	363.587	-0.069	2.440	-0.414	2.439	-41.047	2.977	-41.079	2.971	-0.091	0.167	-0.062	0.221	0.204	10.380	0.002	10.384	3.426	4.764	3.445	4.766	0.031	0.355	0.121	0.355	0.036	0.387	-0.090	0.383	-0.046	0.112	0.134	0.146	-1.084	2.060	-1.204	2.049	-1449.799	10.419	-1449.727	10.411	
6/19/2020 00:36:43	0	0	8.7%	7.949E-2 	1583.84408194858	1307.152	366.616	-0.042	2.440	0.145	2.441	-41.074	2.978	-41.116	2.992	-0.060	0.177	0.189	0.236	0.195	10.383	0.518	10.390	3.512	4.767	3.641	4.771	0.029	0.355	0.025	0.357	0.047	0.388	-0.049	0.403	-0.077	0.114	-0.344	0.162	-1.107	2.064	-1.018	2.080	-1449.797	10.422	-1449.818	10.434	
6/19/2020 00:36:53	0	0	8.8%	7.949E-2 	1583.84408194858	1298.977	368.390	-0.249	2.440	-0.616	2.443	-41.061	2.978	-41.102	2.978	-0.077	0.172	-0.248	0.227	0.267	10.384	0.513	10.377	3.834	4.766	4.588	4.766	0.024	0.355	0.010	0.355	0.009	0.387	0.162	0.395	-0.153	0.113	-0.371	0.146	-1.277	2.063	-1.820	2.062	-1449.766	10.422	-1449.900	10.423	
6/19/2020 00:37:04	0	0	8.8%	7.949E-2 	1583.84408194858	1282.067	360.473	-0.279	2.440	-0.243	2.443	-41.087	2.978	-41.051	2.973	-0.057	0.165	-0.033	0.229	0.313	10.380	0.220	10.384	3.939	4.766	4.083	4.768	0.055	0.355	0.078	0.356	-0.018	0.386	-0.097	0.398	-0.175	0.117	-0.118	0.145	-1.327	2.060	-1.267	2.062	-1449.953	10.422	-1450.370	10.423	
6/19/2020 00:37:13	0	0	8.7%	7.949E-2 	1583.84408194858	1268.655	367.337	-0.173	2.442	0.077	2.445	-41.057	2.980	-40.958	2.977	-0.001	0.161	0.154	0.220	0.457	10.378	0.577	10.379	3.828	4.769	3.001	4.778	0.026	0.356	0.008	0.356	0.044	0.385	0.161	0.381	-0.309	0.115	-0.404	0.144	-1.281	2.058	-1.020	2.041	-1449.924	10.427	-1449.614	10.432	
6/19/2020 00:37:26	0	0	8.7%	7.949E-2 	1583.84408194858	1258.118	366.327	-0.249	2.443	-0.199	2.446	-41.010	2.978	-40.929	2.985	-0.074	0.151	-0.129	0.227	0.423	10.381	0.381	10.399	3.935	4.769	4.070	4.770	0.024	0.355	0.016	0.355	0.055	0.384	-0.017	0.396	-0.275	0.110	-0.206	0.141	-1.267	2.051	-0.961	2.054	-1450.136	10.427	-1450.668	10.434	
6/19/2020 00:37:36	0	0	8.8%	7.949E-2 	1583.84408194858	1262.365	378.044	0.024	2.443	0.478	2.444	-41.002	2.977	-41.067	2.973	-0.001	0.158	0.027	0.243	0.314	10.381	0.079	10.379	3.576	4.770	3.150	4.770	0.030	0.355	0.036	0.356	0.020	0.384	0.027	0.395	-0.291	0.110	-0.435	0.140	-1.074	2.047	-1.047	2.043	-1450.192	10.425	-1450.125	10.416	
6/19/2020 00:37:47	0	0	8.8%	7.949E-2 	1583.84408194858	1249.413	376.194	0.066	2.443	-0.138	2.442	-41.039	2.978	-41.201	2.980	-0.033	0.167	-0.156	0.234	0.259	10.379	-0.001	10.376	3.376	4.773	3.283	4.779	0.026	0.356	0.060	0.357	0.048	0.385	0.012	0.405	-0.323	0.114	-0.247	0.153	-1.002	2.053	-0.979	2.086	-1450.180	10.427	-1450.322	10.433	
6/19/2020 00:37:57	0	0	8.7%	7.949E-2 	1583.84408194858	1227.249	364.019	0.089	2.443	0.165	2.445	-41.045	2.976	-40.982	2.966	-0.184	0.173	-0.457	0.234	0.237	10.379	0.489	10.377	3.526	4.774	3.602	4.783	0.036	0.356	0.047	0.358	-0.002	0.392	-0.035	0.407	-0.266	0.114	-0.179	0.154	-1.069	2.066	-1.288	2.093	-1450.208	10.425	-1449.724	10.424	
6/19/2020 00:38:07	0	0	8.7%	7.949E-2 	1583.84408194858	1224.143	362.626	0.118	2.441	-0.075	2.440	-41.095	2.973	-41.130	2.972	-0.231	0.171	-0.337	0.207	0.171	10.371	0.116	10.369	3.194	4.774	2.741	4.771	0.032	0.356	0.002	0.356	-0.030	0.391	-0.110	0.397	-0.273	0.114	-0.233	0.152	-1.173	2.070	-1.378	2.071	-1450.044	10.422	-1450.013	10.420	
6/19/2020 00:38:19	0	0	8.7%	7.949E-2 	1583.84408194858	1236.231	352.262	0.052	2.440	0.224	2.441	-41.130	2.976	-41.206	2.986	-0.187	0.164	0.174	0.215	-0.059	10.371	-0.839	10.380	3.250	4.775	3.374	4.773	0.058	0.357	0.141	0.357	-0.024	0.393	0.049	0.401	-0.135	0.117	0.118	0.158	-1.142	2.075	-0.921	2.064	-1449.929	10.424	-1449.662	10.423	
6/19/2020 00:38:29	0	0	8.7%	7.949E-2 	1583.84408194858	1256.588	363.385	0.031	2.441	-0.197	2.444	-41.097	2.974	-41.071	2.972	-0.120	0.166	0.152	0.218	0.114	10.371	0.690	10.377	3.466	4.774	4.149	4.775	0.044	0.356	0.006	0.356	-0.112	0.390	-0.345	0.392	-0.081	0.115	-0.032	0.151	-1.144	2.069	-0.990	2.062	-1449.813	10.420	-1449.857	10.418	
6/19/2020 00:38:41	0	0	8.7%	7.949E-2 	1583.84408194858	1269.422	366.603	0.062	2.440	0.226	2.443	-41.093	2.974	-40.964	2.968	-0.041	0.160	-0.173	0.213	-0.015	10.371	-0.027	10.374	3.463	4.772	3.589	4.773	0.016	0.356	-0.068	0.356	-0.091	0.386	0.031	0.391	-0.017	0.116	0.078	0.145	-1.224	2.058	-1.609	2.048	-1449.930	10.420	-1450.193	10.425	
6/19/2020 00:38:51	0	0	8.8%	7.949E-2 	1583.84408194858	1274.303	369.887	0.120	2.441	0.155	2.444	-41.083	2.977	-41.093	2.982	-0.045	0.164	-0.402	0.247	-0.128	10.365	-0.334	10.344	3.667	4.774	3.558	4.781	0.050	0.356	0.136	0.356	-0.184	0.385	-0.491	0.388	0.024	0.115	-0.070	0.154	-1.109	2.057	-0.918	2.067	-1449.887	10.423	-1449.842	10.430	
6/19/2020 00:39:02	0	0	8.7%	7.949E-2 	1583.84408194858	1258.828	374.865	-0.099	2.441	-0.636	2.443	-41.048	2.974	-41.065	2.975	-0.076	0.165	0.197	0.233	0.188	10.361	0.425	10.365	3.756	4.775	3.728	4.778	0.015	0.356	0.001	0.356	-0.259	0.384	-0.266	0.401	0.025	0.116	0.123	0.154	-1.144	2.058	-1.058	2.066	-1450.009	10.423	-1450.148	10.426	
6/19/2020 00:39:13	0	0	8.8%	7.949E-2 	1583.84408194858	1245.512	369.533	-0.093	2.441	-0.145	2.441	-40.990	2.972	-40.840	2.966	-0.239	0.160	-0.432	0.224	-0.105	10.364	-0.483	10.386	3.677	4.773	3.834	4.766	0.012	0.356	-0.003	0.356	-0.235	0.386	-0.253	0.397	0.017	0.116	-0.063	0.152	-1.130	2.060	-0.934	2.070	-1450.005	10.422	-1449.850	10.413	
6/19/2020 00:39:23	0	0	8.7%	7.949E-2 	1583.84408194858	1256.275	364.887	-0.252	2.440	-0.383	2.438	-41.039	2.973	-41.159	2.972	-0.270	0.162	-0.361	0.218	-0.086	10.366	0.048	10.385	3.514	4.771	2.937	4.765	0.038	0.356	0.038	0.356	-0.371	0.388	-0.520	0.393	-0.106	0.119	-0.413	0.158	-1.035	2.067	-1.231	2.078	-1449.907	10.419	-1449.797	10.412	
6/19/2020 00:39:34	0	0	8.8%	7.949E-2 	1583.84408194858	1258.539	361.325	-0.295	2.439	0.078	2.441	-41.014	2.970	-40.992	2.969	-0.245	0.160	-0.355	0.210	-0.026	10.370	-0.094	10.362	3.442	4.767	3.269	4.767	0.009	0.356	0.023	0.356	-0.298	0.391	-0.208	0.407	-0.110	0.115	-0.089	0.149	-0.973	2.062	-0.668	2.049	-1449.848	10.414	-1449.606	10.411	
6/19/2020 00:39:44	0	0	8.8%	7.949E-2 	1583.84408194858	1275.907	369.892	-0.142	2.438	-0.076	2.441	-41.006	2.969	-41.034	2.972	-0.110	0.158	0.735	0.228	-0.084	10.375	0.194	10.383	3.310	4.767	3.203	4.774	0.031	0.356	0.085	0.357	-0.335	0.390	-0.395	0.398	-0.139	0.117	0.008	0.154	-0.868	2.064	-0.639	2.073	-1449.807	10.414	-1449.982	10.423	
6/19/2020 00:39:55	0	0	8.8%	7.949E-2 	1583.84408194858	1292.261	361.782	-0.114	2.438	-0.116	2.441	-41.049	2.971	-41.010	2.972	0.108	0.164	0.476	0.233	-0.067	10.373	-0.417	10.380	3.219	4.770	3.469	4.778	0.032	0.356	0.002	0.357	-0.326	0.392	-0.195	0.404	-0.143	0.112	-0.080	0.139	-0.862	2.067	-0.912	2.083	-1449.800	10.417	-1449.824	10.429	
6/19/2020 00:40:06	0	0	8.7%	7.949E-2 	1583.84408194858	1295.079	371.716	0.056	2.439	0.216	2.442	-40.993	2.970	-40.935	2.971	0.132	0.164	-0.241	0.209	0.091	10.372	0.680	10.377	3.488	4.770	4.014	4.766	0.029	0.356	0.024	0.356	-0.242	0.394	-0.174	0.401	-0.040	0.107	0.002	0.129	-0.901	2.065	-1.384	2.067	-1449.834	10.420	-1449.934	10.423	
6/19/2020 00:40:17	0	0	8.8%	7.949E-2 	1583.84408194858	1283.674	361.374	-0.058	2.440	-0.344	2.440	-40.977	2.972	-40.928	2.975	0.235	0.167	0.010	0.249	0.418	10.375	1.215	10.374	3.583	4.770	3.648	4.769	0.041	0.356	0.069	0.355	-0.215	0.393	-0.107	0.400	-0.083	0.111	-0.262	0.158	-0.972	2.067	-0.953	2.057	-1449.941	10.420	-1450.033	10.411	
6/19/2020 00:40:27	0	0	8.8%	7.949E-2 	1583.84408194858	1265.603	347.443	-0.045	2.441	-0.078	2.445	-40.994	2.973	-41.102	2.974	-0.020	0.172	-0.299	0.226	0.265	10.371	-0.419	10.368	3.587	4.774	3.219	4.788	0.019	0.356	-0.005	0.357	-0.190	0.392	-0.300	0.396	-0.090	0.109	-0.019	0.142	-1.035	2.065	-0.892	2.064	-1449.986	10.421	-1450.160	10.425	
